time,error,ip,referrer
2022-11-16 02:36:21.867856, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.867869, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.867881, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.867899, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.867912, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.867925, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.867943, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.867956, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.867969, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.867986, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.867999, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868013, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868031, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868046, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868060, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868077, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868091, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868104, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868120, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868134, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868157, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868203, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868218, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868231, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868249, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868263, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868277, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868295, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868309, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868322, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868339, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868354, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868369, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868388, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868402, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868416, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868437, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868452, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:36:21.868465, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.534026, php7:notice, 10.82.185.115, PHP Notice:  Undefined index: DOCKER_ENV in /people/home/gkuksa/public_html/index.php on line 3
2022-11-16 02:37:01.536431, php7:notice, 10.82.185.115, PHP Notice:  Undefined index: DOCKER_ENV in /people/home/gkuksa/logic/core.php on line 6
2022-11-16 02:37:01.539611, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539645, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539656, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539676, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539690, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539700, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539713, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539722, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539732, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539744, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539753, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539763, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539774, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539784, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539793, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539811, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539826, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539840, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539868, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539879, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539889, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539901, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539911, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539928, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539941, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539950, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539960, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539971, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539981, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.539990, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540002, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540012, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540021, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540041, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540051, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540061, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540072, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540082, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540091, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540103, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540112, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540122, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540133, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540143, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540152, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540171, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540180, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540190, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
2022-11-16 02:37:01.540201, php7:warn, 10.82.185.115, PHP Warning:  A non-numeric value encountered in /people/home/gkuksa/public_html/index.php on line 70
